V0	Vf	V_sent	D	dt	triple_id
5.150558	1.213433	1.200000	1256.203457	0.335211	237.000000
5.363339	1.199628	1.200000	1306.327100	0.354851	238.000000
5.557202	1.218074	1.200000	1333.175786	0.355114	239.000000
5.763673	1.209516	1.200000	2336.135350	0.472037	240.000000
5.967214	1.212592	1.200000	2208.059553	0.439082	241.000000
6.186366	1.217696	1.200000	1589.466476	0.392089	242.000000
6.350108	1.205010	1.200000	1650.695326	0.391633	243.000000
6.569181	1.213253	1.200000	1649.931325	0.409354	244.000000
6.745509	1.199407	1.200000	2510.936370	0.447294	245.000000
6.979176	1.215494	1.200000	1881.744802	0.420078	246.000000
0.001974	1.364903	1.400000	136.415439	0.260605	247.000000
0.185909	1.370387	1.400000	164.610622	0.243451	248.000000
0.374602	1.378398	1.400000	179.915152	0.221085	249.000000
0.542340	1.386600	1.400000	193.379360	0.207848	250.000000
0.774417	1.375768	1.400000	202.320636	0.187557	251.000000
0.976874	1.380969	1.400000	218.502426	0.177292	252.000000
1.183648	1.376827	1.400000	207.995156	0.150354	253.000000
1.591457	1.400514	1.400000	249.022095	0.153297	254.000000
1.761219	1.403567	1.400000	269.003428	0.168674	255.000000
1.973718	1.405846	1.400000	341.912130	0.173984	256.000000
2.183855	1.418067	1.400000	358.400493	0.170873	257.000000
2.379942	1.402554	1.400000	419.832063	0.195420	258.000000
2.553740	1.402843	1.400000	439.534303	0.197605	259.000000
2.771357	1.415708	1.400000	524.768576	0.211488	260.000000
2.963149	1.401256	1.400000	539.750896	0.222580	261.000000
3.187342	1.429228	1.400000	620.690574	0.230446	262.000000
3.391588	1.415888	1.400000	691.970114	0.244370	263.000000
3.582710	1.409989	1.400000	1105.096623	0.298585	264.000000
3.786978	1.410484	1.400000	772.621224	0.272506	265.000000
3.985526	1.405436	1.400000	807.173549	0.270943	266.000000
4.170606	1.408010	1.400000	929.012940	0.281803	267.000000
4.391523	1.398879	1.400000	969.295698	0.304044	268.000000
4.589241	1.398197	1.400000	1019.408613	0.311358	269.000000
4.745444	1.418977	1.400000	1503.459562	0.361491	270.000000
4.958963	1.432296	1.400000	1144.244062	0.318498	271.000000
5.163336	1.405330	1.400000	1197.950203	0.335057	272.000000
5.366359	1.403268	1.400000	1255.973396	0.497427	273.000000
5.550840	1.401288	1.400000	2122.647327	0.421655	274.000000
5.770970	1.418322	1.400000	1439.136324	0.359100	275.000000
5.969414	1.423103	1.400000	2173.019703	0.400751	276.000000
6.140864	1.398209	1.400000	1579.607346	0.379129	277.000000
6.361753	1.405663	1.400000	1689.782167	0.389982	278.000000
6.584628	1.399613	1.400000	2428.283706	0.446540	279.000000
6.742405	1.427244	1.400000	1841.587168	0.533298	280.000000
6.958558	1.403404	1.400000	2927.594893	0.470663	281.000000
0.000711	1.585470	1.600000	196.983280	0.279065	282.000000
0.164575	1.579085	1.600000	238.975516	0.331587	283.000000
0.371650	1.569796	1.600000	209.234018	0.237576	284.000000
0.573036	1.588777	1.600000	246.037950	0.235223	285.000000
0.783084	1.580992	1.600000	263.860618	0.226068	286.000000
0.976073	1.577685	1.600000	249.366067	0.193986	287.000000
1.172275	1.582656	1.600000	244.637203	0.168932	288.000000
1.389738	1.583746	1.600000	246.483231	0.154832	289.000000
1.774938	1.597756	1.600000	267.487890	0.151077	290.000000
1.948819	1.609418	1.600000	318.637594	0.157292	291.000000
2.175172	1.618068	1.600000	349.663707	0.162248	292.000000
2.356592	1.611239	1.600000	398.908203	0.185679	293.000000
2.563002	1.607939	1.600000	427.607575	0.194208	294.000000
2.758546	1.611339	1.600000	471.559358	0.201363	295.000000
2.981045	1.632278	1.600000	527.262615	0.200502	296.000000
3.191002	1.610435	1.600000	623.347783	0.225838	297.000000
3.363016	1.611518	1.600000	1292.540643	0.321733	298.000000
3.579368	1.622947	1.600000	688.436220	0.232810	299.000000
3.778484	1.620702	1.600000	700.093812	0.250538	300.000000
3.954311	1.608641	1.600000	787.487387	0.263393	301.000000
4.153302	1.614654	1.600000	899.131066	0.273728	302.000000
4.352883	1.627987	1.600000	925.318808	0.276485	303.000000
4.572839	1.609488	1.600000	976.670456	0.301321	304.000000
4.743007	1.621281	1.600000	1087.660291	0.303990	305.000000
4.976741	1.620391	1.600000	1180.802252	0.308182	306.000000
5.190915	1.626661	1.600000	1190.031659	0.310673	307.000000
5.390079	1.604827	1.600000	1283.307218	0.329168	308.000000
5.566720	1.625044	1.600000	1374.263350	0.331939	309.000000
5.765349	1.613342	1.600000	1430.107673	0.351499	310.000000
5.966494	1.614288	1.600000	1420.816514	0.358377	311.000000
6.189807	1.610597	1.600000	1499.420012	0.378487	312.000000
6.366732	1.599663	1.600000	1662.993254	0.377582	313.000000
6.575402	1.625427	1.600000	1831.412214	0.506912	314.000000
6.741101	1.611613	1.600000	2756.196713	0.430848	315.000000
6.968818	1.627872	1.600000	2601.001642	0.423587	316.000000
-0.000743	1.789048	1.800000	249.868459	0.311708	317.000000
0.132496	1.774783	1.800000	247.305693	0.289743	318.000000
0.364664	1.768962	1.800000	258.165155	0.270199	319.000000
0.576380	1.763956	1.800000	263.094395	0.243725	320.000000
0.776233	1.775735	1.800000	275.346245	0.229886	321.000000
0.985212	1.782852	1.800000	292.212187	0.217210	322.000000
1.152584	1.777764	1.800000	303.138444	0.197329	323.000000
1.383814	1.783518	1.800000	292.380284	0.169118	324.000000
1.582983	1.779600	1.800000	261.953029	0.150664	325.000000
1.980382	1.801511	1.800000	332.647024	0.155081	326.000000
2.175148	1.806498	1.800000	339.025168	0.158061	327.000000
2.360370	1.798551	1.800000	377.820323	0.177205	328.000000
2.589101	1.813454	1.800000	629.978182	0.375634	329.000000
2.783122	1.807723	1.800000	737.303236	0.402109	330.000000
2.987968	1.822662	1.800000	684.759349	0.215052	331.000000
3.189272	1.817008	1.800000	571.750184	0.204413	332.000000
3.357507	1.809246	1.800000	662.669049	0.223049	333.000000
3.540286	1.804040	1.800000	695.613405	0.235820	334.000000
3.757271	1.813352	1.800000	769.226342	0.244898	335.000000
3.990365	1.814856	1.800000	826.152549	0.243960	336.000000
4.164445	1.817428	1.800000	862.603722	0.262285	337.000000
4.344109	1.803309	1.800000	1544.100033	0.349136	338.000000
4.556973	1.822201	1.800000	1156.853440	0.289258	339.000000
4.785122	1.815521	1.800000	1082.915377	0.286381	340.000000
4.975172	1.808623	1.800000	1143.424686	0.299179	341.000000
5.165145	1.803238	1.800000	1204.858155	0.311650	342.000000
5.385418	1.802777	1.800000	1250.711268	0.709416	343.000000
5.577223	1.811221	1.800000	1344.899012	0.320305	344.000000
5.750945	1.823811	1.800000	1330.524749	0.329895	345.000000
5.960788	1.813044	1.800000	1510.476530	0.355312	346.000000
6.185839	1.816490	1.800000	1610.380226	0.357377	347.000000
6.381486	1.818835	1.800000	2248.728111	0.400686	348.000000
6.587902	1.806052	1.800000	2503.642647	0.416920	349.000000
6.767656	1.803348	1.800000	2690.765715	0.496980	350.000000
6.960406	1.805307	1.800000	2550.725449	0.468730	351.000000
-0.003080	1.962775	2.000000	257.340119	0.358767	352.000000
0.182950	1.966819	2.000000	300.422650	0.328257	353.000000
0.387477	1.986695	2.000000	325.237548	0.302712	354.000000
0.570212	1.973889	2.000000	331.559010	0.269492	355.000000
0.781050	1.976373	2.000000	383.041262	0.414519	356.000000
0.986129	1.972180	2.000000	540.616535	0.335913	357.000000
1.182011	1.983958	2.000000	404.858683	0.225484	358.000000
1.388576	1.983299	2.000000	329.179460	0.187232	359.000000
1.587621	1.973680	2.000000	286.680940	0.167220	360.000000
1.765158	1.976571	2.000000	313.224351	0.157815	361.000000
2.175002	2.017885	2.000000	320.372346	0.134963	362.000000
2.371912	2.002035	2.000000	783.189953	0.272536	363.000000
2.591079	2.001824	2.000000	550.995882	0.351309	364.000000
2.768518	2.001469	2.000000	530.056417	0.181835	365.000000
2.966107	2.014209	2.000000	536.993797	0.188404	366.000000
3.190019	2.005811	2.000000	573.645165	0.202321	367.000000
3.347527	1.997582	2.000000	656.025861	0.220910	368.000000
3.566909	2.016718	2.000000	706.922507	0.379900	369.000000
3.742605	2.008638	2.000000	1045.133429	0.456825	370.000000
3.976390	1.999686	2.000000	1112.236574	0.298035	371.000000
4.190077	2.014143	2.000000	929.253177	0.253696	372.000000
4.349468	2.011761	2.000000	1543.999517	0.516916	373.000000
4.579792	2.003023	2.000000	1450.940392	0.329965	374.000000
4.765922	2.005529	2.000000	1551.476980	0.280505	375.000000
4.963357	2.001578	2.000000	1110.589967	0.298581	376.000000
5.137571	2.028607	2.000000	1101.111248	0.293857	377.000000
5.368164	2.018319	2.000000	1274.685470	0.308711	378.000000
5.559724	2.005471	2.000000	1373.303148	0.322582	379.000000
5.748074	1.996633	2.000000	1439.986903	0.348057	380.000000
5.970414	2.029252	2.000000	1483.914231	0.326538	381.000000
6.163226	2.012427	2.000000	2473.449586	0.484724	382.000000
6.371029	2.017462	2.000000	2086.238862	0.398266	383.000000
6.565364	2.015510	2.000000	2455.886493	0.430324	384.000000
6.786959	2.002799	2.000000	1798.870459	0.374105	385.000000
6.978121	2.011747	2.000000	2667.461632	0.472987	386.000000
-0.001031	2.183686	2.200000	361.355712	0.406391	387.000000
0.175705	2.172050	2.200000	364.328831	0.465649	388.000000
0.352834	2.172822	2.200000	389.206447	0.315584	389.000000
0.566530	2.189967	2.200000	401.591304	0.299122	390.000000
0.773210	2.187595	2.200000	411.047695	0.273100	391.000000
0.992105	2.179296	2.200000	396.877883	0.259335	392.000000
1.189083	2.169740	2.200000	387.540813	0.233405	393.000000
1.363832	2.181160	2.200000	394.199476	0.212462	394.000000
1.572035	2.183292	2.200000	384.161434	0.202119	395.000000
1.790119	2.178568	2.200000	357.838354	0.180718	396.000000
1.983924	2.178475	2.200000	360.728221	0.316008	397.000000
2.349922	2.212460	2.200000	812.516115	0.236124	398.000000
2.558463	2.210396	2.200000	571.777956	0.210490	399.000000
2.763604	2.205730	2.200000	481.390891	0.172458	400.000000
2.959183	2.218418	2.200000	488.576723	0.172498	401.000000
3.176477	2.207092	2.200000	596.401146	0.197294	402.000000
3.360144	2.204522	2.200000	618.051087	0.195690	403.000000
3.564056	2.215464	2.200000	661.754661	0.206020	404.000000
3.783449	2.212709	2.200000	738.428427	0.218919	405.000000
3.970300	2.203703	2.200000	748.978926	0.231448	406.000000
4.190537	2.210239	2.200000	872.539882	0.245053	407.000000
4.371450	2.207406	2.200000	835.104988	0.246251	408.000000
4.579409	2.204510	2.200000	993.307707	0.406550	409.000000
4.784842	2.198378	2.200000	1072.065838	0.280412	410.000000
4.962254	2.210914	2.200000	1138.430261	0.276464	411.000000
5.170012	2.215684	2.200000	1214.346518	0.292791	412.000000
5.376183	2.219227	2.200000	1285.008796	0.292940	413.000000
5.564409	2.214583	2.200000	1273.818124	0.303708	414.000000
5.771983	2.204905	2.200000	2093.372399	0.390376	415.000000
5.951340	2.206413	2.200000	1491.458103	0.322785	416.000000
6.184051	2.216428	2.200000	1520.369233	0.331043	417.000000
6.366466	2.211056	2.200000	1559.062850	0.346336	418.000000
6.548824	2.196222	2.200000	1710.058274	0.362895	419.000000
6.744675	2.200652	2.200000	1748.491797	0.367577	420.000000
6.959193	2.202034	2.200000	1872.394553	0.368457	421.000000
0.000032	2.381677	2.400000	406.557201	0.373116	422.000000
0.183199	2.389717	2.400000	427.592513	0.359644	423.000000
0.377971	2.385846	2.400000	425.604829	0.330528	424.000000
0.570144	2.373854	2.400000	449.591125	0.317260	425.000000
0.770640	2.376000	2.400000	443.219424	0.299263	426.000000
0.986116	2.381195	2.400000	481.421452	0.286870	427.000000
1.168195	2.373466	2.400000	446.476845	0.253245	428.000000
1.364869	2.384680	2.400000	465.007600	0.240944	429.000000
1.570908	2.381888	2.400000	427.910254	0.222313	430.000000
1.771196	2.374593	2.400000	406.840501	0.184213	431.000000
1.986290	2.377087	2.400000	383.417370	0.177372	432.000000
2.142736	2.381371	2.400000	384.604647	0.154358	433.000000
2.561226	2.402725	2.400000	416.697917	0.153480	434.000000
2.749487	2.418196	2.400000	424.151795	0.158950	435.000000
2.987047	2.419404	2.400000	474.704448	0.157275	436.000000
3.165849	2.414606	2.400000	560.708761	0.188827	437.000000
3.373454	2.411793	2.400000	600.150576	0.192612	438.000000
3.585431	2.428659	2.400000	651.880880	0.199454	439.000000
3.760343	2.402450	2.400000	707.547020	0.215957	440.000000
3.965076	2.398713	2.400000	1436.713799	0.313199	441.000000
4.156976	2.407329	2.400000	906.297733	0.239206	442.000000
4.375942	2.404647	2.400000	1542.803029	0.327625	443.000000
4.558214	2.430290	2.400000	960.151778	0.242917	444.000000
4.754773	2.418654	2.400000	1024.079069	0.259480	445.000000
4.942258	2.397910	2.400000	1158.047740	0.407351	446.000000
5.185289	2.408372	2.400000	1193.490567	0.278693	447.000000
5.351696	2.398625	2.400000	1239.403980	0.289413	448.000000
5.584819	2.400236	2.400000	2201.285408	0.506078	449.000000
5.740793	2.399623	2.400000	1443.878752	0.315438	450.000000
5.938287	2.415333	2.400000	1482.743177	0.311775	451.000000
6.190259	2.415187	2.400000	1537.534589	0.315261	452.000000
6.363843	2.403623	2.400000	1613.554285	0.332555	453.000000
6.585013	2.416276	2.400000	1637.382658	0.341865	454.000000
6.751377	2.422576	2.400000	1742.935554	0.337783	455.000000
